review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0542,0x45126d6de83cba2d2cb01cd6aba6a6063accf079,cf8769436146f331cd1f3e804c76118ec58de68965ebebfd4626eec42db96d8b,FAM00155,1,,COMPLETE,B,medium,0x45126d6de83cba2d2cb01cd6aba6a6063accf079: reachable capabilities are protected by authorization checks under complete analysis.,"exec=4769B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=4 (strong=4); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x45126d6de83cba2d2cb01cd6aba6a6063accf079,4822,25603077,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45126d6de83cba2d2cb01cd6aba6a6063accf079.json,https://etherscan.io/address/0x45126d6de83cba2d2cb01cd6aba6a6063accf079,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 4 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0546,0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,d0535a37645e9eae24ff80e71112454951518885486dec1b004cf659f0f7da6f,FAM00443,1,,COMPLETE,B,medium,0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3136B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=4 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,3189,25596235,33,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a.json,https://etherscan.io/address/0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 3 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0549,0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be,d18b1c109bd185cbefb997791151582991285c1fa9e59450f35bfd599a745a6f,FAM00190,1,,COMPLETE,R1,medium,0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=7509B; reachable_dangerous=25; unguarded_dangerous=19; unguarded_targets(calldata=4,const=10,unresolved=5,critical=0); guards=8 (strong=8); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be,7509,25636576,1065,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be.json,https://etherscan.io/address/0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be,r1_case; no_recognizable_solidity_metadata,"4 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 8 strong guard(s) (calldata_comparison, hardcoded_address_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",calldata_comparison (msg.sender compared against a caller-supplied value) | hardcoded_address_check (msg.sender compared against a fixed address literal) | hardcoded_address_check (tx.origin compared against a fixed address literal),v3
V2-0550,0x471bb0cdf57b551660ba4846a83f746259194ff1,d1f7d9c73be953b76afc9f2ad93459e2230ff3196f517e65112acebb31f4efcb,FAM00160,1,,PARTIAL,U,medium,"0x471bb0cdf57b551660ba4846a83f746259194ff1: control-flow coverage is incomplete (traversal hit its per-pc state cap; exploration was truncated), so whether the reachable capabilities are protected cannot be determined.","exec=23208B; reachable_dangerous=23; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=25 (strong=11); ecrecover=False; coverage=PARTIAL; why_partial=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",ACCEPT_LLM_LABEL,U,medium,,unresolved_proxy_target,traversal hit its per-pc state cap; exploration was truncated | a reachable DELEGATECALL has an unresolved (non-constant) target,0x471bb0cdf57b551660ba4846a83f746259194ff1,23208,25637381,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x471bb0cdf57b551660ba4846a83f746259194ff1.json,https://etherscan.io/address/0x471bb0cdf57b551660ba4846a83f746259194ff1,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata,"reachable dangerous operations found: 23 | strong authorization guards observed: 11 (hardcoded_address_check, self_call_check, storage_based_caller_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0551,0xecad547e905892ff19d162ca57b91f0fecf78469,d21b7314d3846ff5e4a24b7ba76ef6c98bd1f6568098fdde6119e8ae8f3e1b25,FAM00419,1,,COMPLETE,B,medium,0xecad547e905892ff19d162ca57b91f0fecf78469: reachable capabilities are protected by authorization checks under complete analysis.,"exec=982B; reachable_dangerous=5; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=5 (strong=5); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xecad547e905892ff19d162ca57b91f0fecf78469,1035,25595143,20970,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xecad547e905892ff19d162ca57b91f0fecf78469.json,https://etherscan.io/address/0xecad547e905892ff19d162ca57b91f0fecf78469,,every reachable dangerous operation (CALLx5) is dominated by a caller or signature guard | guards: 5 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0553,0xefc0f6f6e73915bdd816b4881c204999b7e200ab,d24fadd2f0e454873535f65fe42ed8ccbaf493981d8b79d3a48a27d6476917b1,FAM00427,1,,COMPLETE,B,medium,0xefc0f6f6e73915bdd816b4881c204999b7e200ab: reachable capabilities are protected by authorization checks under complete analysis.,"exec=13597B; reachable_dangerous=5; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=6 (strong=5); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xefc0f6f6e73915bdd816b4881c204999b7e200ab,13650,25677293,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xefc0f6f6e73915bdd816b4881c204999b7e200ab.json,https://etherscan.io/address/0xefc0f6f6e73915bdd816b4881c204999b7e200ab,low_confidence; analyzer_disagreement_present_but_unreached,"every reachable dangerous operation (CALLx4, CREATEx1) is dominated by a caller or signature guard | guards: 5 strong (hardcoded_address_check, self_call_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0554,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,d255da95b75b075ba69e448d25866d3a342229ae95f8ba3c92dabba0ee851d34,FAM00414,1,,COMPLETE,R1,medium,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=906B; reachable_dangerous=1; unguarded_dangerous=1; unguarded_targets(calldata=1,const=0,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,959,25693261,8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983.json,https://etherscan.io/address/0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,r1_case; label_changed_v1_B_to_v2_R1,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
V2-0556,0x6db68611cf6c10e05caf2245db4bbb93383d223e,d348e8be2d811a98a23a4bd8496bde5ef67384b2610328fa469f60cee92de8db,FAM00230,1,,PARTIAL,U,medium,"0x6db68611cf6c10e05caf2245db4bbb93383d223e: control-flow coverage is incomplete (4 dynamic JUMP target(s) could not be resolved), so whether the reachable capabilities are protected cannot be determined.","exec=21237B; reachable_dangerous=37; unguarded_dangerous=25; unguarded_targets(calldata=0,const=8,unresolved=17,critical=0); guards=19 (strong=11); ecrecover=False; coverage=PARTIAL; why_partial=4 dynamic JUMP target(s) could not be resolved; traversal hit its per-pc state cap; exploration was truncated",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,4 dynamic JUMP target(s) could not be resolved | traversal hit its per-pc state cap; exploration was truncated | 11 stack underflow(s) during symbolic execution,0x6db68611cf6c10e05caf2245db4bbb93383d223e,21290,25651127,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6db68611cf6c10e05caf2245db4bbb93383d223e.json,https://etherscan.io/address/0x6db68611cf6c10e05caf2245db4bbb93383d223e,label_changed_v1_B_to_v2_R2,"reachable dangerous operations found: 37 | strong authorization guards observed: 11 (hardcoded_address_check, self_call_check, storage_based_caller_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0557,0x0d51a448891cb68cc94942c295fe89d40d97aab1,d382ebb860a6f84bc86e0b77e7f45f72b0abcbc4b38f81ebaa540c7175045cda,FAM00048,1,,COMPLETE,R1,medium,0x0d51a448891cb68cc94942c295fe89d40d97aab1: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=13670B; reachable_dangerous=9; unguarded_dangerous=3; unguarded_targets(calldata=3,const=0,unresolved=0,critical=0); guards=26 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x0d51a448891cb68cc94942c295fe89d40d97aab1,13723,25611794,33,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0d51a448891cb68cc94942c295fe89d40d97aab1.json,https://etherscan.io/address/0x0d51a448891cb68cc94942c295fe89d40d97aab1,r1_case; label_changed_v1_R2_to_v2_R1,"3 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 3 strong guard(s) (hardcoded_address_check, storage_based_caller_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0558,0x1108f0b04bff759f4af73dd55e49cfd9ab6a6511,d3958a7ea876c7462d875f82ac0494ef24261928a4da9e8976cf5092ab31e5e9,FAM00016,1,,PARTIAL,U,medium,"0x1108f0b04bff759f4af73dd55e49cfd9ab6a6511: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x1108f0b04bff759f4af73dd55e49cfd9ab6a6511,13527,25609219,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1108f0b04bff759f4af73dd55e49cfd9ab6a6511.json,https://etherscan.io/address/0x1108f0b04bff759f4af73dd55e49cfd9ab6a6511,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0559,0xc43b6c6a43e5760a756a67756b2155c7fa735310,d3d233c2bb3a7a10a0b67df46ea530ab15b499d458ef404f7a61dbbfba0463bf,FAM00102,1,,COMPLETE,B,medium,0xc43b6c6a43e5760a756a67756b2155c7fa735310: reachable capabilities are protected by authorization checks under complete analysis.,"exec=736B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xc43b6c6a43e5760a756a67756b2155c7fa735310,789,25595138,345240,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc43b6c6a43e5760a756a67756b2155c7fa735310.json,https://etherscan.io/address/0xc43b6c6a43e5760a756a67756b2155c7fa735310,,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 1 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0560,0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea,d4032762ae11116d22f1104cb93ce919120b2d560072415e7dd2eea8d5d10c8e,FAM00151,1,,PARTIAL,U,medium,"0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea: control-flow coverage is incomplete (3 dynamic JUMP target(s) could not be resolved), so whether the reachable capabilities are protected cannot be determined.","exec=20965B; reachable_dangerous=4; unguarded_dangerous=4; unguarded_targets(calldata=2,const=0,unresolved=2,critical=0); guards=90 (strong=0); ecrecover=True; coverage=PARTIAL; why_partial=3 dynamic JUMP target(s) could not be resolved",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,3 dynamic JUMP target(s) could not be resolved,0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea,20965,25650715,10,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea.json,https://etherscan.io/address/0x424b5d94cd8fc92ed77c0d1a85a15c4144ffb3ea,no_recognizable_solidity_metadata,reachable dangerous operations found: 4 | strong authorization guards observed: 0,"storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0561,0xb653b7241fca4f25c72fff876b428c8f453503a7,d41ef8da3565baaaad3f7189b47577a0d3479b6223411acbe19816fe8ecc8c4b,FAM00016,1,,PARTIAL,U,medium,"0xb653b7241fca4f25c72fff876b428c8f453503a7: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xb653b7241fca4f25c72fff876b428c8f453503a7,13527,25596622,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb653b7241fca4f25c72fff876b428c8f453503a7.json,https://etherscan.io/address/0xb653b7241fca4f25c72fff876b428c8f453503a7,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0565,0x15fff8b96a6bfd089af6457534e9113e4a6f598a,d5951c0fd72757a1e3321ab42db932b2715f9a2749aca2ea227df104e7a85e0f,FAM00016,1,,PARTIAL,U,medium,"0x15fff8b96a6bfd089af6457534e9113e4a6f598a: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,"dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",0x15fff8b96a6bfd089af6457534e9113e4a6f598a,13527,25618405,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x15fff8b96a6bfd089af6457534e9113e4a6f598a.json,https://etherscan.io/address/0x15fff8b96a6bfd089af6457534e9113e4a6f598a,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0567,0xf4f3022183afcdca51469e760976811652b1d1d7,d7119a80caa0bb400a659ae67b0012b96d6a5a03489697e15ec562b93de47269,FAM00433,1,,COMPLETE,R1,medium,0xf4f3022183afcdca51469e760976811652b1d1d7: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=5491B; reachable_dangerous=6; unguarded_dangerous=5; unguarded_targets(calldata=2,const=2,unresolved=1,critical=0); guards=2 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25).",0xf4f3022183afcdca51469e760976811652b1d1d7,5544,25612322,25,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf4f3022183afcdca51469e760976811652b1d1d7.json,https://etherscan.io/address/0xf4f3022183afcdca51469e760976811652b1d1d7,proxy_or_delegatecall,"2 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 1 strong guard(s) (self_call_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0568,0x51f286db35d9d97dca64590ee49c07ccb6698730,d76cedf8d4bddb3b353f001a1f993172a4d91ac0e26b98be2565fa7ca526acbe,FAM00061,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0x51f286db35d9d97dca64590ee49c07ccb6698730: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1901B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0x51f286db35d9d97dca64590ee49c07ccb6698730,1954,25595485,84,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x51f286db35d9d97dca64590ee49c07ccb6698730.json,https://etherscan.io/address/0x51f286db35d9d97dca64590ee49c07ccb6698730,verified_source; label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0576,0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a,dc8e769f8dc709921622b848f5c9c42aff50891ba7efb8aaba417807661d1eb3,FAM00016,1,,PARTIAL,U,medium,"0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a,13527,25616531,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a.json,https://etherscan.io/address/0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0579,0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,de334c86911ece5c68c5f17e9952fa8d281ccfd43ad12ce922a8ea818b278b92,FAM00445,1,,COMPLETE,B,medium,0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3424B; reachable_dangerous=8; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,3477,25608759,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a.json,https://etherscan.io/address/0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,,every reachable dangerous operation (CALLx8) is dominated by a caller or signature guard | guards: 2 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0580,0x47a51af4b3bc07a389e2f516308782d6e815fb1c,de39566d1247b0b30f2ff65078c714fce95cdfeb177abc580c8eb21925c19ed1,FAM00162,1,,COMPLETE,B,medium,0x47a51af4b3bc07a389e2f516308782d6e815fb1c: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2618B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x47a51af4b3bc07a389e2f516308782d6e815fb1c,2671,25623650,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47a51af4b3bc07a389e2f516308782d6e815fb1c.json,https://etherscan.io/address/0x47a51af4b3bc07a389e2f516308782d6e815fb1c,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0582,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,deb51590e22cdf9f70292f763d6d3aea8b078148aae082f3af1eca19bf0aa58c,FAM00212,1,MetaMask_EIP7702StatelessDeleGator,COMPLETE,B,high,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=11132B; reachable_dangerous=6; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=15 (strong=12); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here.",0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,11185,25595148,7405,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x63c0c19a282a1b52b07dd5a65b58948a07dae32b.json,https://etherscan.io/address/0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,documented_project; verified_source; label_changed_v1_B_to_v2_R2,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 12 strong (hardcoded_address_check) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0585,0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980,df5873ad862bcbbdbbba14424f8d11295ad34f67323f07fc60657957475b6780,FAM00110,1,,COMPLETE,B,medium,0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1570B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980,1623,25673381,100,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980.json,https://etherscan.io/address/0x2c060fe342ae3fee39f4c6a1d7fc4a1c6be86980,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 1 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
