review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0504,0xe3e37aa193ab152b71b6223dcf3584be878a4e43,c354751f3df9279ed2a80944ecdd3a7667f9d3872529f09de6781f51af6022e0,FAM00226,1,,PARTIAL,R2,low,0xe3e37aa193ab152b71b6223dcf3584be878a4e43: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=24508B meta=0B; reachable={'CALL': 5}; unguarded=none; guards=12; ecrecover=False; unresolved_jumps=1; coverage=PARTIAL; coverage_reasons=1 dynamic JUMP target(s) could not be resolved; capabilities present in executable code were never reached by the traversal: CALLCODEx3, CREATE2x1, DELEGATECALLx4, SELFDESTRUCTx5, SSTOREx3",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: 1 dynamic JUMP target(s) could not be resolved; capabilities present in executable code were never reached by the traversal: CALLCODEx3, CREATE2x1, DELEGATECALLx4, SELFDESTRUCTx5, SSTOREx3 | No verified source on Sourcify to corroborate the bytecode evidence.",0xe3e37aa193ab152b71b6223dcf3584be878a4e43,24508,25595707,15,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe3e37aa193ab152b71b6223dcf3584be878a4e43.json,https://etherscan.io/address/0xe3e37aa193ab152b71b6223dcf3584be878a4e43,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0505,0x313ada1527318a5af4626ed9c841d7372ea6119a,c358a9acf2f4d079d891f4ffbc1cff423e3cb746a5b6c8f8b559709e18c8d348,FAM00117,1,,PARTIAL,R2,low,"0x313ada1527318a5af4626ed9c841d7372ea6119a: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=1202B meta=53B; reachable={'DELEGATECALL': 1, 'CALL': 2, 'SSTORE': 3, 'CREATE2': 1}; unguarded=none; guards=35; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: a reachable DELEGATECALL has an unresolved (non-constant) target | No verified source on Sourcify to corroborate the bytecode evidence.",0x313ada1527318a5af4626ed9c841d7372ea6119a,1255,25610696,171,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x313ada1527318a5af4626ed9c841d7372ea6119a.json,https://etherscan.io/address/0x313ada1527318a5af4626ed9c841d7372ea6119a,low_confidence; proxy_or_delegatecall
V2-0510,0xce2bd31094a8e8c6f5957793e9a7f3fe21c0b95f,c49cb4c9e6dce63e41a03b8deb46dfbffe8631d1a6d808c2adfc1142a68c9344,FAM00016,1,,PARTIAL,R2,low,0xce2bd31094a8e8c6f5957793e9a7f3fe21c0b95f: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CALLCODEx1, CREATE2x2, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CALLCODEx1, CREATE2x2, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xce2bd31094a8e8c6f5957793e9a7f3fe21c0b95f,13527,25606230,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xce2bd31094a8e8c6f5957793e9a7f3fe21c0b95f.json,https://etherscan.io/address/0xce2bd31094a8e8c6f5957793e9a7f3fe21c0b95f,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0511,0x431296107a9e4e184fd73bd6f852578d791f9d71,c4a428677b1f665e1162b1372c8623747419e279645d49681df5b4df6406952a,FAM00152,1,,COMPLETE,R2,medium,0x431296107a9e4e184fd73bd6f852578d791f9d71: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=6642B meta=53B; reachable={'CALL': 8}; unguarded=none; guards=9; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x431296107a9e4e184fd73bd6f852578d791f9d71,6695,25602108,7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x431296107a9e4e184fd73bd6f852578d791f9d71.json,https://etherscan.io/address/0x431296107a9e4e184fd73bd6f852578d791f9d71,label_changed_v1_B_to_v2_R2
V2-0515,0x0f9201926c0444f1a90dbc3ecc6b03f086ebfb67,c59a0f21d3080c596a095a39b9f7d10ae304f5250b9e5070dca2cabb9544aa40,FAM00051,1,,PARTIAL,R2,low,0x0f9201926c0444f1a90dbc3ecc6b03f086ebfb67: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=9729B meta=0B; reachable={'CALL': 15, 'SSTORE': 2}; unguarded=none; guards=15; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x0f9201926c0444f1a90dbc3ecc6b03f086ebfb67,9729,25655371,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0f9201926c0444f1a90dbc3ecc6b03f086ebfb67.json,https://etherscan.io/address/0x0f9201926c0444f1a90dbc3ecc6b03f086ebfb67,low_confidence; no_recognizable_solidity_metadata
V2-0516,0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49,c5d97c555c87a973c8e901c5e2c4cced54be0e8f39d6ccfa151de393d81504a5,FAM00016,1,,PARTIAL,R2,low,0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49,13527,25613257,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49.json,https://etherscan.io/address/0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0519,0x114d1acf57133235acfb46d4d802c3edbedc36d0,c67d065b077a660bc0b97fc0999330703c97890ad7ed9e61d67dcf836b0c7488,FAM00053,1,,COMPLETE,R2,medium,0x114d1acf57133235acfb46d4d802c3edbedc36d0: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=3887B meta=53B; reachable={'SSTORE': 1, 'CALL': 1}; unguarded=none; guards=2; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x114d1acf57133235acfb46d4d802c3edbedc36d0,3940,25671343,3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x114d1acf57133235acfb46d4d802c3edbedc36d0.json,https://etherscan.io/address/0x114d1acf57133235acfb46d4d802c3edbedc36d0,label_changed_v1_B_to_v2_R2
V2-0520,0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3,c6b7a2f115348b4d4313b690d01e5fb727b0eda9e1da686ff77206ab63b1c9ad,FAM00016,1,,PARTIAL,R2,low,0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, DELEGATECALLx1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, DELEGATECALLx1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3,13527,25617993,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3.json,https://etherscan.io/address/0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0525,0x584b6fa20e9b83da06e02770b9394f3318ee1ab9,c88500d00782ef71fb99fbb7acc97007148c265c12eb5870065dc554faf8cbb3,FAM00016,1,,PARTIAL,R2,low,0x584b6fa20e9b83da06e02770b9394f3318ee1ab9: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x584b6fa20e9b83da06e02770b9394f3318ee1ab9,13527,25616633,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x584b6fa20e9b83da06e02770b9394f3318ee1ab9.json,https://etherscan.io/address/0x584b6fa20e9b83da06e02770b9394f3318ee1ab9,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0527,0x068e4fec0c3e7f83f646ec3d9b8028521180464a,c8ce6eabc5dc0beb7e2af77696a51e94d94b4645ca47fd918ff117833664e094,FAM00016,1,,PARTIAL,R2,low,0x068e4fec0c3e7f83f646ec3d9b8028521180464a: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x068e4fec0c3e7f83f646ec3d9b8028521180464a,13527,25617066,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x068e4fec0c3e7f83f646ec3d9b8028521180464a.json,https://etherscan.io/address/0x068e4fec0c3e7f83f646ec3d9b8028521180464a,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0532,0xd32e49ee2ff16116855ab436efd789cc73ecbb84,ca13a5a3e69de0b0ebb383c9c24133ba8d96035ce71fe78799bb92166e4d33ab,FAM00378,1,,PARTIAL,R2,low,"0xd32e49ee2ff16116855ab436efd789cc73ecbb84: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=14855B meta=0B; reachable={'CALL': 24, 'SSTORE': 8}; unguarded={'CALL': 21, 'SSTORE': 2}; guards=22; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xd32e49ee2ff16116855ab436efd789cc73ecbb84,14855,25631109,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd32e49ee2ff16116855ab436efd789cc73ecbb84.json,https://etherscan.io/address/0xd32e49ee2ff16116855ab436efd789cc73ecbb84,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0536,0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,ccac870b3d7281e722aa5e19699f2ae2e0bd259c4008684a88fa607315e77528,FAM00028,1,,COMPLETE,R2,medium,0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=3806B meta=53B; reachable={'CALL': 2}; unguarded=none; guards=3; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,3859,25681989,5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc.json,https://etherscan.io/address/0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,proxy_or_delegatecall
V2-0537,0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,ccd2585ad4bb84eb1af9a0736ed346130a26e227ad7ef5005d6d5ebcc319479b,FAM00359,1,,PARTIAL,R2,low,"0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=11293B meta=0B; reachable={'CALL': 6, 'SSTORE': 8}; unguarded={'CALL': 4, 'SSTORE': 2}; guards=19; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,11293,25623151,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22.json,https://etherscan.io/address/0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0539,0xf9a99f88ad00934bc60544560c762ae6547f3f1f,ceed83a07ea8551eb8e0969883232ea562b1278f890702148e7ecada03a00ac0,FAM00440,1,,PARTIAL,R2,low,0xf9a99f88ad00934bc60544560c762ae6547f3f1f: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=12402B meta=0B; reachable={'CALL': 11}; unguarded=none; guards=15; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SELFDESTRUCTx1, SSTOREx8; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SELFDESTRUCTx1, SSTOREx8; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xf9a99f88ad00934bc60544560c762ae6547f3f1f,12402,25660870,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf9a99f88ad00934bc60544560c762ae6547f3f1f.json,https://etherscan.io/address/0xf9a99f88ad00934bc60544560c762ae6547f3f1f,low_confidence; analyzer_disagreement_present_but_unreached; label_changed_v1_R1_to_v2_R2; no_recognizable_solidity_metadata
V2-0543,0x3cca057a2104eb0251d4272eaae169152033b67e,cfa025c9c6e9b6a1643e6818895e750a18cb30b79b90874be6ac485a2519b892,FAM00138,1,,COMPLETE,R2,medium,0x3cca057a2104eb0251d4272eaae169152033b67e: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=2126B meta=53B; reachable={'SSTORE': 1, 'CALL': 1}; unguarded=none; guards=2; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x3cca057a2104eb0251d4272eaae169152033b67e,2179,25679679,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3cca057a2104eb0251d4272eaae169152033b67e.json,https://etherscan.io/address/0x3cca057a2104eb0251d4272eaae169152033b67e,label_changed_v1_B_to_v2_R2
V2-0545,0x9bfea547b97b8365472fb0e58647ef84f23c321d,cfff650f9dbf4c5dc6c0250f4db88042966ffd88eba070fbe9e163a323617b27,FAM00303,1,,PARTIAL,R2,low,"0x9bfea547b97b8365472fb0e58647ef84f23c321d: reachable sensitive capability whose exploitability is conditional (unguarded_capability_under_incomplete_coverage, unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=6878B meta=53B; reachable={'SSTORE': 2, 'CALL': 12}; unguarded={'SSTORE': 2, 'CALL': 12}; guards=7; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated",,,,,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Control-flow coverage is PARTIAL, so an unexplored region may contain the guard that dominates these sites. Not escalated to R1 for that reason. | Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated | No verified source on Sourcify to corroborate the bytecode evidence.",0x9bfea547b97b8365472fb0e58647ef84f23c321d,6931,25656582,6,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9bfea547b97b8365472fb0e58647ef84f23c321d.json,https://etherscan.io/address/0x9bfea547b97b8365472fb0e58647ef84f23c321d,low_confidence
V2-0548,0x215142fefa83fc7909e9702dc0a76727aa040750,d12ed45c8ebf415a50995804cf26b34ce1164f321b1e82b13dd0d576d97532a3,FAM00083,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R2,medium,0x215142fefa83fc7909e9702dc0a76727aa040750: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=1990B meta=53B; reachable={'CALL': 1}; unguarded=none; guards=2; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve.",0x215142fefa83fc7909e9702dc0a76727aa040750,2043,25602603,1206,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x215142fefa83fc7909e9702dc0a76727aa040750.json,https://etherscan.io/address/0x215142fefa83fc7909e9702dc0a76727aa040750,verified_source; label_changed_v1_B_to_v2_R2
V2-0555,0xdb3744ed921422688ebabf1d6a67076377d8ce93,d312c995ef6d43d61f4d3a6dd82783d66e85920991255b3d227b2ad95f83f8e5,FAM00208,1,SOURCIFY_VERIFIED_UNNAMED,PARTIAL,R2,low,0xdb3744ed921422688ebabf1d6a67076377d8ce93: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=4571B meta=53B; reachable={'SSTORE': 1}; unguarded=none; guards=3; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: CALLx1",0xdb3744ed921422688ebabf1d6a67076377d8ce93,4624,25602273,15,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xdb3744ed921422688ebabf1d6a67076377d8ce93.json,https://etherscan.io/address/0xdb3744ed921422688ebabf1d6a67076377d8ce93,low_confidence; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_R2
V2-0562,0x954dd661b005dd602ddbe1d2447ebfe817f86437,d4e7fea1c801e510d818e4725e723b3bfb7eede6768af6c14ff323e45cfc2d68,FAM00016,1,,PARTIAL,R2,low,0x954dd661b005dd602ddbe1d2447ebfe817f86437: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x954dd661b005dd602ddbe1d2447ebfe817f86437,13527,25595323,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x954dd661b005dd602ddbe1d2447ebfe817f86437.json,https://etherscan.io/address/0x954dd661b005dd602ddbe1d2447ebfe817f86437,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0563,0x89383882fc2d0cd4d7952a3267a3b6dae967e704,d4faa33af534a455d7e10331e6e5d7148f9be1e994c75f00c6068880013f080a,FAM00277,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R2,medium,"0x89383882fc2d0cd4d7952a3267a3b6dae967e704: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=989B meta=53B; reachable={'CALL': 1, 'SSTORE': 1}; unguarded={'CALL': 1, 'SSTORE': 1}; guards=2; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence.",0x89383882fc2d0cd4d7952a3267a3b6dae967e704,1042,25613843,36442,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x89383882fc2d0cd4d7952a3267a3b6dae967e704.json,https://etherscan.io/address/0x89383882fc2d0cd4d7952a3267a3b6dae967e704,verified_source
V2-0564,0x606a5ba702132dc64d766fd54d44f18cbe5214f8,d576669cfb4112c1584e4546c9c7f3f7608853eeed680363ede438e09fac86f8,FAM00016,1,,PARTIAL,R2,low,0x606a5ba702132dc64d766fd54d44f18cbe5214f8: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x606a5ba702132dc64d766fd54d44f18cbe5214f8,13527,25617891,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x606a5ba702132dc64d766fd54d44f18cbe5214f8.json,https://etherscan.io/address/0x606a5ba702132dc64d766fd54d44f18cbe5214f8,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
