address,exact_bytecode_hash,bytecode_family_id,split_group,split,final_label,coverage_status,first_observed_block,label_origin,propagated_from
0xd6acbe45fb0791bc1f8094bbe06c5dfe4a59774e,b6830670a6ba12b0f8b270b683b5516f3dcbb7efed641d9620c55486c6406fbd,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25618609,REVIEWED,0xd6acbe45fb0791bc1f8094bbe06c5dfe4a59774e
0xd72bdc8db4b0a34d936b3e96b531a08937608162,e009bbe4fb11fde6bae75bdfd00f88d51daacb3daa96934524405a9e87d1c6da,FAM00385,addr:0xd72bdc8db4b0a34d936b3e96b531a08937608162,train,R2,COMPLETE,25623441,REVIEWED,0xd72bdc8db4b0a34d936b3e96b531a08937608162
0xd72ebcf229c1946a21d2528c6654149cd9826322,a8141b6ab5aac9e1711b50c71846fab7461ab3d7d0a0b742c6165cb5e4da1d1b,FAM00386,addr:0xd72ebcf229c1946a21d2528c6654149cd9826322,train,U,PARTIAL,25617483,REVIEWED,0xd72ebcf229c1946a21d2528c6654149cd9826322
0xd75ba5e163fa5dd3b764f6d5c21210de3832a6ba,2fd5a7d93b2f750896440c7d67cc62d26600fe3ef52ab0282896b200f44b7861,FAM00387,addr:0xd75ba5e163fa5dd3b764f6d5c21210de3832a6ba,train,R1,COMPLETE,25622835,REVIEWED,0xd75ba5e163fa5dd3b764f6d5c21210de3832a6ba
0xd8dae1184f8c9282256f4e0045309cba90cc566b,3396d804f6d9fb1377df1ff21a166373ce2fc3a9db5de391edda1ad135c83831,FAM00389,addr:0xd8dae1184f8c9282256f4e0045309cba90cc566b,train,B,COMPLETE,25610936,REVIEWED,0xd8dae1184f8c9282256f4e0045309cba90cc566b
0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1,8ed686acc0c8843a295b67fa22f3f402a873574cc6e2ecc89c19d4ea34c198a7,FAM00392,addr:0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1,test,B,COMPLETE,25681398,REVIEWED,0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1
0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a,dc8e769f8dc709921622b848f5c9c42aff50891ba7efb8aaba417807661d1eb3,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25616531,REVIEWED,0xdbfce8c11a503c7845fa8f9fa6a6c23eb01da56a
0xdc038ad359c054f9a0303acfe365d1b26db3237d,806a6c1c41b6c9fda4755798286a4b427047c5fff99092aa59234a4dc65b2bd7,FAM00394,addr:0xdc038ad359c054f9a0303acfe365d1b26db3237d,train,B,COMPLETE,25597631,REVIEWED,0xdc038ad359c054f9a0303acfe365d1b26db3237d
0xdde8d952c5893254b5f3cc55433672e76cdf8b9a,588fce94108ed2b8074425d442ce43d5f6e13f931a1c46ff385605d3b3723407,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25616858,REVIEWED,0xdde8d952c5893254b5f3cc55433672e76cdf8b9a
0xddfd1df74f389e7506c453066cb1477e4c536c26,c33cd8d6daae3b196ded999c815cd88ae3ce67c86eff9ceeb7c10e454bd77d4f,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25603199,REVIEWED,0xddfd1df74f389e7506c453066cb1477e4c536c26
0xde8963c842a220e365f056817fb816e750a3f66e,c5dbfcc6b2db84e6f0ffe1767f69211202af6098851383ca38a8c4d74f59636a,FAM00395,addr:0xde8963c842a220e365f056817fb816e750a3f66e,train,U,PARTIAL,25623149,REVIEWED,0xde8963c842a220e365f056817fb816e750a3f66e
0xdfcea22511c440b6d09ca9712c515261757dad2c,51b5ea3b502f9e6896b2a5984f371fd742542aa5944d241660afedf2318f3274,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25614587,REVIEWED,0xdfcea22511c440b6d09ca9712c515261757dad2c
0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701,3f95222364176dec9f05648fb1fe97ad261238cd4fedf2396cf8882a6fce4894,FAM00061,addr:0xe870793621d4e2694dce54b8d51d23bd107d9fbe,train,B,COMPLETE,25692592,PROPAGATED_EXACT_BYTECODE,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1
0xe3014e9ab2739adef234b3829c79128746160178,87a66ba4ebdefb774b4e67e728971a13e99b351ee15a3fc5b1e46aff975d0c39,FAM00403,addr:0xe3014e9ab2739adef234b3829c79128746160178,train,B,COMPLETE,25595141,REVIEWED,0xe3014e9ab2739adef234b3829c79128746160178
0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4,5f63e222723dcffb66d69ce23cc93400d1d507fb36326e68c2214188b3386b73,FAM00405,addr:0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4,train,U,PARTIAL,25595399,REVIEWED,0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4
0xe478288ae42510d4293bc6307b34959f77fcf6af,7cac9c32416c481e75904be5c2d6a20183b7ad4028f4b3934afab30aac076312,FAM00096,addr:0xe9707d82341c3ef8feea772223635c981a0789fb,val,B,COMPLETE,25642090,REVIEWED,0xe478288ae42510d4293bc6307b34959f77fcf6af
0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,a5f4fc12cc6d704c22e8c62bab6f7f2ffde36f75db7c05d4fd5153069219bb7e,FAM00407,addr:0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,train,R1,COMPLETE,25611511,REVIEWED,0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2
0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,50eb2cdf3e7a3fba6c99363f0cb32b4bdbcded4e9fff56643ddfcdb88bb2fe0b,FAM00305,addr:0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,test,B,COMPLETE,25692356,REVIEWED,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7
0xe6259d8fa4535273a5bf00287f6d350c556a940d,b1b48b2a594a5214c0aa239451aac6adde21be57d38618515713a56617709012,FAM00409,addr:0xe6259d8fa4535273a5bf00287f6d350c556a940d,train,R1,COMPLETE,25600939,REVIEWED,0xe6259d8fa4535273a5bf00287f6d350c556a940d
0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,599ee62f3b46eae0e839be7b5bcdc34f0fc1621ea6f962970371b11461859394,FAM00410,addr:0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,train,B,COMPLETE,25595134,REVIEWED,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed
0xe6cae83bde06e4c305530e199d7217f42808555b,e5cafd6d044419dd87f11e2797e1ef8c62d838ee13b3ebbb2499745998b32e74,FAM00175,addr:0xe6cae83bde06e4c305530e199d7217f42808555b,train,B,COMPLETE,25595152,REVIEWED,0xe6cae83bde06e4c305530e199d7217f42808555b
0xe870793621d4e2694dce54b8d51d23bd107d9fbe,3f95222364176dec9f05648fb1fe97ad261238cd4fedf2396cf8882a6fce4894,FAM00061,addr:0xe870793621d4e2694dce54b8d51d23bd107d9fbe,train,B,COMPLETE,25692545,PROPAGATED_EXACT_BYTECODE,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1
0xe9707d82341c3ef8feea772223635c981a0789fb,05ba203617d2b4ad62ff4178eb3908d07d3207e51d2eef6e66503ca32cbdf56b,FAM00096,addr:0xe9707d82341c3ef8feea772223635c981a0789fb,val,B,COMPLETE,25642286,REVIEWED,0xe9707d82341c3ef8feea772223635c981a0789fb
0xea4aa023d7db3b31a5d64fa41315543b630513e4,1aab22fd37bafc2b3dcc9e5920a0e219a0ad0cec00f090c058ec9273a6b582eb,FAM00413,addr:0xea4aa023d7db3b31a5d64fa41315543b630513e4,train,U,PARTIAL,25622521,REVIEWED,0xea4aa023d7db3b31a5d64fa41315543b630513e4
0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,d255da95b75b075ba69e448d25866d3a342229ae95f8ba3c92dabba0ee851d34,FAM00414,addr:0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,test,R1,COMPLETE,25693261,REVIEWED,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983
0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,a6d2ee82c5024cb0a99682a11b4a0d7c85b4ddd1c61303d997b69a59b89b89ae,FAM00417,addr:0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,train,B,COMPLETE,25612738,REVIEWED,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab
0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,766f9fd4a5e8a896906465a2bdf1d41290c7490c2a0090a47098ab55c11b77fd,FAM00094,addr:0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,train,B,COMPLETE,25646871,REVIEWED,0xeca8a631f5b06191056e8fa9a0c860d1cc94643a
0xecad547e905892ff19d162ca57b91f0fecf78469,d21b7314d3846ff5e4a24b7ba76ef6c98bd1f6568098fdde6119e8ae8f3e1b25,FAM00419,addr:0xecad547e905892ff19d162ca57b91f0fecf78469,train,B,COMPLETE,25595143,REVIEWED,0xecad547e905892ff19d162ca57b91f0fecf78469
0xed1665814988377c5919452e36167b9ed3bc82c0,6c828a64c568e43e05fdcefc3a5bf32aeac3e94f709ac1f21927bdea30bbde59,FAM00420,addr:0xed1665814988377c5919452e36167b9ed3bc82c0,train,R1,COMPLETE,25621767,REVIEWED,0xed1665814988377c5919452e36167b9ed3bc82c0
0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003,c1984455e822b48bbb7d322cc9005c85f793d4337b81a1d13b1148accd6fb57a,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25605395,REVIEWED,0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003
0xeed5432b1d1ee2ba31830e8936b43dbab84563a8,755576d6b4bdd1b30b60ca362dea064e32045515447de7e553bb56277fb48136,FAM00422,addr:0xeed5432b1d1ee2ba31830e8936b43dbab84563a8,val,B,COMPLETE,25641852,REVIEWED,0xeed5432b1d1ee2ba31830e8936b43dbab84563a8
0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8,07c752fad69a792387ceb09fffa12b75b210ca43c2c0fdf1a80f52c1ac4e526e,FAM00425,addr:0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8,train,B,COMPLETE,25597670,REVIEWED,0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8
0xefc0f6f6e73915bdd816b4881c204999b7e200ab,d24fadd2f0e454873535f65fe42ed8ccbaf493981d8b79d3a48a27d6476917b1,FAM00427,addr:0xefc0f6f6e73915bdd816b4881c204999b7e200ab,test,B,COMPLETE,25677293,REVIEWED,0xefc0f6f6e73915bdd816b4881c204999b7e200ab
0xf34aecff305b439f3d7571b947f6bdf769639de3,f0714ac9ab1e31476de8d70829bd30a56b2ad31084dc7598a76184dce6c7f6b7,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25628017,REVIEWED,0xf34aecff305b439f3d7571b947f6bdf769639de3
0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d,1a1fa44288225388704b01cb3028accd2a15be40f194bb8b34e823f820ddefdc,FAM00432,addr:0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d,train,B,COMPLETE,25596651,REVIEWED,0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d
0xf4f3022183afcdca51469e760976811652b1d1d7,d7119a80caa0bb400a659ae67b0012b96d6a5a03489697e15ec562b93de47269,FAM00433,addr:0xf4f3022183afcdca51469e760976811652b1d1d7,train,R1,COMPLETE,25612322,REVIEWED,0xf4f3022183afcdca51469e760976811652b1d1d7
0xf519428475b23fb9f00bc88ee0eff615a7903fd4,c93a66f5fa5073d0014ff4d03fc31f478a0d074d69cee3dafa6c9366e8dccfd7,FAM00270,addr:0xf519428475b23fb9f00bc88ee0eff615a7903fd4,val,U,PARTIAL,25631581,REVIEWED,0xf519428475b23fb9f00bc88ee0eff615a7903fd4
0xf67b710f95eb8aa07a3180f0addd469fe6e6bde0,6d691504dc89c6b8fa39837026cd6d1821ea17040707e192c436a16f25b9990d,FAM00434,addr:0xf67b710f95eb8aa07a3180f0addd469fe6e6bde0,train,R1,COMPLETE,25595151,REVIEWED,0xf67b710f95eb8aa07a3180f0addd469fe6e6bde0
0xf7a97eb845f31b114c1e662b8c4a0e06c480829e,4edd7802edd555bff5be043e247888330e6ccf927ce5742ead056eb8988a9f05,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25628015,REVIEWED,0xf7a97eb845f31b114c1e662b8c4a0e06c480829e
0xf938a5c0a6f3ea76ffd05e484f3d723af6c379df,06c86168dcb74cdb69a55e9ec0e95e56dce60d1239189f2211b9f7d2c8fcfce7,FAM00438,addr:0xf938a5c0a6f3ea76ffd05e484f3d723af6c379df,val,R1,COMPLETE,25628095,REVIEWED,0xf938a5c0a6f3ea76ffd05e484f3d723af6c379df
0xf9b681edbe2260b5e508c78ad56878432cd548fc,b824cbe67e54f457e7ae86f1877cfbf09a6750c959333f7690d0eec8553bac85,FAM00441,addr:0xf9b681edbe2260b5e508c78ad56878432cd548fc,train,R1,COMPLETE,25596223,REVIEWED,0xf9b681edbe2260b5e508c78ad56878432cd548fc
0xfa1d273887fb21be35811c367c40f288503132da,a643eed001b117880ba8799cada3e8cf81e577b4b5482e2f7a84ad6283a5a710,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25621196,REVIEWED,0xfa1d273887fb21be35811c367c40f288503132da
0xfa779c80fce786a3627dd6710f9c0ebff185d55b,630c528338ca9b624093e0fc9d8f2cf7711a3edb6366ee48ef5d290cdd68f2be,FAM00317,addr:0xfa779c80fce786a3627dd6710f9c0ebff185d55b,val,B,COMPLETE,25647369,REVIEWED,0xfa779c80fce786a3627dd6710f9c0ebff185d55b
0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,d0535a37645e9eae24ff80e71112454951518885486dec1b004cf659f0f7da6f,FAM00443,addr:0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,train,B,COMPLETE,25596235,REVIEWED,0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a
0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,de334c86911ece5c68c5f17e9952fa8d281ccfd43ad12ce922a8ea818b278b92,FAM00445,addr:0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,train,B,COMPLETE,25608759,REVIEWED,0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a
0xfb841826c209b45cbbc2746a570000f05667e463,78d53f52c1a97c7f2f15f53297cc169dcce71a12c23498d5aa3ec4329c1b4d0d,FAM00446,addr:0xfb841826c209b45cbbc2746a570000f05667e463,train,B,COMPLETE,25595777,REVIEWED,0xfb841826c209b45cbbc2746a570000f05667e463
0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,82309e314c9f4198dcbb5f0a75486232697f9a7fcd5214d4ed49660460a4cef8,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25611514,REVIEWED,0xfc1180ab6c2a341bde53887a7900b412c3daa7f3
0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,4f40243c75bb48f3d003a8962c10b189ff9d932f64f602214501d53c84f7558c,FAM00449,addr:0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,train,R1,COMPLETE,25610180,REVIEWED,0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1
0xfd18fdefdab6bb3779a452a2e5d4f353a72bf70e,1b0ac7bfe937b0fccb6e8429afb9129f32cdd856cbcc0ae45340fd6a29149b76,FAM00450,addr:0xfd18fdefdab6bb3779a452a2e5d4f353a72bf70e,test,R1,COMPLETE,25691313,REVIEWED,0xfd18fdefdab6bb3779a452a2e5d4f353a72bf70e
0xfee333051a5e3c10b07318906e5c413a089fce8e,fb439658c36dfd60ca7d5b2ace93ffe36310fed17ebeaea4733673529ba900aa,FAM00452,addr:0xfee333051a5e3c10b07318906e5c413a089fce8e,test,B,COMPLETE,25660901,REVIEWED,0xfee333051a5e3c10b07318906e5c413a089fce8e
