sid,chain,address,bytecode_sha256,code_bytes,opcode_count,label,class,family_id,outer_fold_primary,outer_fold_secondary,label_provenance,external_call_surface,state_write_surface,delegate_proxy_surface,token_movement_selector_surface,approval_selector_surface,code_lifecycle_surface,exact_duplicate_count,bytecode_group_id
ethereum:0x48a4431dda7fbfdfe60e05509acec03607657c96,ethereum,0x48a4431dda7fbfdfe60e05509acec03607657c96,bce17a4d9325c403e5252ab227cd41095f98d57d00b97b2b27571c5bca0b42fe,3184,1792,0,benign_cleared,F00038,0.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,1,1,Bbce17a4d9325c403
ethereum:0x1fb8798a56453ab895ab90e3794d990bd5fb29b7,ethereum,0x1fb8798a56453ab895ab90e3794d990bd5fb29b7,d06c3d7d19a25b6569a86e3b9171012edbb7d70a8591fd6d650c3e3c20585b2b,1797,1088,0,benign_cleared,F01074,3.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bd06c3d7d19a25b65
ethereum:0xcfa266ba068949897ff191ddebd997e0aa9b5f92,ethereum,0xcfa266ba068949897ff191ddebd997e0aa9b5f92,03b023284065f8453e1deff6618c9f20943f845f3e2a36cdbd21504b059e0d8e,1748,1048,0,benign_cleared,F00978,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,2,B03b023284065f845
ethereum:0x184fdb5e945ba6a8080771ebb6c9aec6bb33c943,ethereum,0x184fdb5e945ba6a8080771ebb6c9aec6bb33c943,6f9c0f38e9548f22df822adb0ab2195ba5b66980dbf38f262a09796adf55b7e4,13,10,0,benign_cleared,F01111,1.0,2.0,task_aligned_dataset_v1,0,1,0,0,0,0,1,B6f9c0f38e9548f22
ethereum:0xd37eea0dd89b0254ed655a167f3a58d74dff5315,ethereum,0xd37eea0dd89b0254ed655a167f3a58d74dff5315,5f2fc7145c7b03960a3da39e5a1eaf866d7b5ee05dc333d0850619b78392867d,3037,1690,0,benign_cleared,F01112,0.0,1.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B5f2fc7145c7b0396
ethereum:0x7bcf6a66f402c50a39c80af44008e39b8e87d804,ethereum,0x7bcf6a66f402c50a39c80af44008e39b8e87d804,8630d1ba667b44819d8840f06a8e1039a8b1ea5a730e0e7b3da2df28a551ca79,4795,2372,0,benign_cleared,F01113,4.0,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B8630d1ba667b4481
ethereum:0x504818b4ed988f9245c0acc7d93515ac9d5ab81c,ethereum,0x504818b4ed988f9245c0acc7d93515ac9d5ab81c,a1f3f000731a63c5c5dcf750c8bc03eaf631092dd65302620fedddd1226b10e4,184,98,0,benign_cleared,F01114,3.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Ba1f3f000731a63c5
ethereum:0x95e951762cf590032cdbb9fb8c617dcaf6293530,ethereum,0x95e951762cf590032cdbb9fb8c617dcaf6293530,9c279161d46680b56c0da68949ef918a146ca76680f53d5edd14742978ab984e,2930,1477,0,benign_cleared,F01116,1.0,2.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B9c279161d46680b5
ethereum:0xa48e75724a0301bb1471fbfd892dfa5321fe574f,ethereum,0xa48e75724a0301bb1471fbfd892dfa5321fe574f,67e358fd1c3143b4a9ab951cb342ede249ad46292239d790b6e75b2e6defdfd2,7849,3323,0,benign_cleared,F01108,3.0,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B67e358fd1c3143b4
ethereum:0xe0a4288457904e01c521f028954b917f51b82eb6,ethereum,0xe0a4288457904e01c521f028954b917f51b82eb6,b62fb05b27083ed5c145fe5a6ddff98c1c6d97304679746df30dcc880f0897dd,272,170,0,benign_cleared,F01117,0.0,1.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bb62fb05b27083ed5
ethereum:0x63febfcbe6efe2843a6c87566fa82602b38aaada,ethereum,0x63febfcbe6efe2843a6c87566fa82602b38aaada,375e4f08c3c45dfc777bae4056636bd65e82d6738f001b6b91b2e5f6537ff6ea,4864,2810,0,benign_cleared,F00018,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,1,2,B375e4f08c3c45dfc
ethereum:0xfdbfcbfbcf2d717d2339cb230e83c91dfe86b0d4,ethereum,0xfdbfcbfbcf2d717d2339cb230e83c91dfe86b0d4,bc6d7ff17166ce6bb3db2826f1b255c030da4e6453cb71b6737baadd236683f7,1079,704,0,benign_cleared,F01118,4.0,0.0,task_aligned_dataset_v1,1,1,1,1,0,0,1,Bbc6d7ff17166ce6b
ethereum:0x2cd704c914325eb4d634ce1dff0e1d543a6cb794,ethereum,0x2cd704c914325eb4d634ce1dff0e1d543a6cb794,40c08334607a3eee6a2315968c8470b529a23e8249cab4c48ed17ca34713c181,1800,1140,0,benign_cleared,F00884,4.0,4.0,task_aligned_dataset_v1,1,1,0,1,0,0,2,B40c08334607a3eee
ethereum:0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,ethereum,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,07ac4eaf50d56194cf28d5e3958a86091c72b1d79d56bd155d2641fa8ec8991a,3756,2361,0,benign_cleared,F01119,3.0,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B07ac4eaf50d56194
ethereum:0xab42295e61ed2d0257e0fb2896ccf4ae0c805f73,ethereum,0xab42295e61ed2d0257e0fb2896ccf4ae0c805f73,a573e90f67e791880e477722946e82d7d8e7708391714a0dad9d88b90279be37,2270,1316,0,benign_cleared,F01120,2.0,3.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,Ba573e90f67e79188
ethereum:0x9bcc8e79e5d3ce1572187a1d393a6adcf81b94ac,ethereum,0x9bcc8e79e5d3ce1572187a1d393a6adcf81b94ac,bf876195ae0f4485f232051277eec211478c4e9238b9cf0648c477028889bb2b,5313,3255,0,benign_cleared,F00834,4.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bbf876195ae0f4485
ethereum:0xd466e0ee57d41cbf6f480039da5515aea23867b1,ethereum,0xd466e0ee57d41cbf6f480039da5515aea23867b1,b940649cb733c359d8ee88d6b313ae0da0de0495434a3c8c4dee008df929abc6,3224,1804,0,benign_cleared,F00038,0.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bb940649cb733c359
ethereum:0x90ad9656d0efb596aba83f973550c579be828155,ethereum,0x90ad9656d0efb596aba83f973550c579be828155,ef8a3ec9f57c70dccce331836a51c658030e1114ff7405c70e4c50bac545e35d,2459,1659,0,benign_cleared,F00689,0.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bef8a3ec9f57c70dc
ethereum:0xe9228a156fa40579eaed989f2288fb8105adf194,ethereum,0xe9228a156fa40579eaed989f2288fb8105adf194,2b3229a1ab0372911a179d9b847665923e327ceb39fb17071352e8341f3e4971,3400,2135,0,benign_cleared,F01062,0.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B2b3229a1ab037291
ethereum:0xcdd998cc3fb99c44f46b5ed383b70b7dd9087c45,ethereum,0xcdd998cc3fb99c44f46b5ed383b70b7dd9087c45,8457853c8872279fd0c2b5783d77c9fef009d3d1e12bf8dd56e935d809647e70,2423,1200,0,benign_cleared,F01026,1.0,1.0,task_aligned_dataset_v1,1,0,0,0,0,0,2,B8457853c8872279f
ethereum:0x743415027f6b9032364c2fac59541178ff071d88,ethereum,0x743415027f6b9032364c2fac59541178ff071d88,172e8fd744eaa36824d5a417cd7549b6da42bf31b9cabd0ddb6a11f039a2e158,2582,1686,0,benign_cleared,F00775,4.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,1,1,B172e8fd744eaa368
ethereum:0x61b3017cff0e27fd69bdd5021991b5d5125f7692,ethereum,0x61b3017cff0e27fd69bdd5021991b5d5125f7692,a0f1090b11a77cb47083363ee5f7d54dd6603f11a69fdf6c40297bcee2411531,4034,2235,0,benign_cleared,F00815,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Ba0f1090b11a77cb4
ethereum:0x541ee849c2f5c764fd4f4aa8366909780a49c242,ethereum,0x541ee849c2f5c764fd4f4aa8366909780a49c242,2272d32e0eacef8059ffbdc5e81c33febac7192652be8274d3b3eaadd8512487,2043,1161,0,benign_cleared,F00684,3.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B2272d32e0eacef80
ethereum:0xa0f98bdc784f37dc5a3fe1ff218d3bcb118f2e4c,ethereum,0xa0f98bdc784f37dc5a3fe1ff218d3bcb118f2e4c,bf497bb40a9c5a83b2c81d82c8e6acf35bfa1dbab714faa6f53b188fe5eecd8e,5249,3234,0,benign_cleared,F00834,4.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bbf497bb40a9c5a83
ethereum:0x2ae6565594440d9afc123a3fbd2b6191d64ea2bb,ethereum,0x2ae6565594440d9afc123a3fbd2b6191d64ea2bb,b9be9a75183949a0f2f2455d3a59f8d83a77fb7e6d01654ca8e88945278258c5,2117,1344,0,benign_cleared,F00799,0.0,2.0,task_aligned_dataset_v1,1,0,1,0,0,0,3,Bb9be9a75183949a0
ethereum:0x5833ba8be0e2eed40efebe7f7af15d6c818277ce,ethereum,0x5833ba8be0e2eed40efebe7f7af15d6c818277ce,c1405a52eb844b7e5939215d7a47ba54dbd4422bcebe2e3b1fff337ad23bec30,3172,1598,0,benign_cleared,F00985,3.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bc1405a52eb844b7e
ethereum:0x985535df69d92c73a0cc6ae575e7eba71eae937b,ethereum,0x985535df69d92c73a0cc6ae575e7eba71eae937b,e2ed2a0059ddc0a64903bf238599086c5709a7dcbb95608789859c4000957892,7708,3769,0,benign_cleared,F00982,4.0,2.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Be2ed2a0059ddc0a6
ethereum:0x48657b7f3f9ab4ba80fda28c118706a1db1a2e8d,ethereum,0x48657b7f3f9ab4ba80fda28c118706a1db1a2e8d,7385134511bb25b47ab7de8caf244d7ac30d8cb35cdd89d873cbce1dce78b76b,3660,1976,0,benign_cleared,F00923,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,1,1,B7385134511bb25b4
ethereum:0xc6ab6607228c9c40b8d3ac95f294c106affe9ea1,ethereum,0xc6ab6607228c9c40b8d3ac95f294c106affe9ea1,ee47500dbb1a2b99f8f6ea9daa45255042a6c4c6b27d2aac11c10cf7535338ad,1899,1154,0,benign_cleared,F00850,3.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,25,Bee47500dbb1a2b99
ethereum:0x6fb2db8da85e0c332afec905d088ef98c4f513ec,ethereum,0x6fb2db8da85e0c332afec905d088ef98c4f513ec,00abc8b2826edc6792a4397404dcb5cbfb6a8972fa65260b6beb77ad5614abf7,728,473,0,benign_cleared,F01121,1.0,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B00abc8b2826edc67
ethereum:0x86cf93c8da6a2be832502215452ad2c38319a5c5,ethereum,0x86cf93c8da6a2be832502215452ad2c38319a5c5,a00001bf3d918225a03c419fadadb27a74d005523bb761822426924e0866d175,7765,3763,0,benign_cleared,F01122,0.0,1.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,Ba00001bf3d918225
ethereum:0xc86a7aefca8fc103544b9322da0bd7811dfd0843,ethereum,0xc86a7aefca8fc103544b9322da0bd7811dfd0843,db81593fb94a5b3d2d96b8c5c7eb50ad7d13c9477867f3570074619aca6e29fd,1614,1043,0,benign_cleared,F00075,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,12,Bdb81593fb94a5b3d
ethereum:0xf222ece0ec880b8fbb1546ae24046fb639a17535,ethereum,0xf222ece0ec880b8fbb1546ae24046fb639a17535,09f32e6107b646fe27ca4c8d0abf84abbd863c51336051fc05e118b2cbe8fa77,1614,1049,0,benign_cleared,F00075,1.0,2.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B09f32e6107b646fe
ethereum:0x16a6e81bc3e2a52c570b1a02601bff91c84f17f7,ethereum,0x16a6e81bc3e2a52c570b1a02601bff91c84f17f7,321728e0230a55a0772aec3854050b649905736d7f3516a558a8e77076090e71,3538,1929,0,benign_cleared,F00923,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B321728e0230a55a0
ethereum:0x97006fd34cd93a82cc86ac1749f9f60940f0992a,ethereum,0x97006fd34cd93a82cc86ac1749f9f60940f0992a,abb3d78206ee659f65cfee4101c0e8e33efaeffda7525b316af5adc86af9fb7a,3184,1789,0,benign_cleared,F00038,0.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Babb3d78206ee659f
ethereum:0x1c8ef3d487cf7278cb2ccfc1e339b055cd5291ea,ethereum,0x1c8ef3d487cf7278cb2ccfc1e339b055cd5291ea,b17e82a8a1ad813570dda865dd41de56996800773ac59c15d2a9bde90a27df31,2250,1550,0,benign_cleared,F01062,0.0,0.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bb17e82a8a1ad8135
ethereum:0xc6f42e55fbdc1d28be636c493731e5ebe8839c9d,ethereum,0xc6f42e55fbdc1d28be636c493731e5ebe8839c9d,2730d21bbea206f2b0ca0781fe3c1946dae043c226e509c229aea3b0f473fe80,9804,5496,0,benign_cleared,F00984,0.0,0.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B2730d21bbea206f2
ethereum:0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7,ethereum,0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7,b9be9a75183949a0f2f2455d3a59f8d83a77fb7e6d01654ca8e88945278258c5,2117,1344,0,benign_cleared,F00799,0.0,2.0,task_aligned_dataset_v1,1,0,1,0,0,0,3,Bb9be9a75183949a0
ethereum:0xe0332898d5d51c67b15cfd52d70f7ba433ca4ae2,ethereum,0xe0332898d5d51c67b15cfd52d70f7ba433ca4ae2,72f14cd3f962bf5f878e9a4c9ad42e49d3e156132cfb18fdf066e5af6f4d99e3,1237,945,0,benign_cleared,F01124,3.0,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B72f14cd3f962bf5f
ethereum:0x1bbaa650732168e74a19974e8018ea1bea424050,ethereum,0x1bbaa650732168e74a19974e8018ea1bea424050,8080ff822250337d53ba055983407928ab64c71c7f6a5b2bcb107161b476034e,336,142,0,benign_cleared,F01125,2.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B8080ff822250337d
ethereum:0x24709c3494f5972963d2223b40c0363b96dd5f6e,ethereum,0x24709c3494f5972963d2223b40c0363b96dd5f6e,29958dae8978f8bda19e0691b7db6b35268b22148a0b3f145bf89df5b7de402a,5912,3784,0,benign_cleared,F00717,0.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,2,B29958dae8978f8bd
ethereum:0xb5594799e3408aa7d578d067d8518b44c41bc3eb,ethereum,0xb5594799e3408aa7d578d067d8518b44c41bc3eb,b53bbc8aad0cfecce35012a555eb4b21c607dc754f6526d9f66735b992bb4b67,6891,4165,0,benign_cleared,F00921,4.0,3.0,task_aligned_dataset_v1,1,0,0,1,0,0,3,Bb53bbc8aad0cfecc
bnb:0x4531b4c0cb8a36eb4418e2f6c1a6019a811f9d55,bnb,0x4531b4c0cb8a36eb4418e2f6c1a6019a811f9d55,660416c82ab18802874c5c16c3d899a90dbb81df02bf9932bd2a8d2194074258,7760,3295,0,benign_cleared,F01108,3.0,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B660416c82ab18802
bnb:0xca11bde05977b3631167028862be2a173976ca11,bnb,0xca11bde05977b3631167028862be2a173976ca11,f193913cbcc03df599e5059dfa8c9783aa07b91189aa999f64c8867f580e013b,3808,2159,0,benign_cleared,F00724,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,7,Bf193913cbcc03df5
bnb:0x74b077bf27bfa83fa672d4012965a3111a985921,bnb,0x74b077bf27bfa83fa672d4012965a3111a985921,b36ed85b7f3ea935bd9d8b97d52494a8944c4c048f9e15c27f4ba056413c47a4,2935,1724,0,benign_cleared,F00889,2.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,2,Bb36ed85b7f3ea935
bnb:0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,bnb,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,d676c6d183833a83f5bfedc1ad7f2ecff96c3179aa5e5de50a2ecaa5fd3feaa2,16382,7868,0,benign_cleared,F01127,0.0,1.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bd676c6d183833a83
bnb:0x17131f2e7923803cab26d33b8b9f266abb37ac10,bnb,0x17131f2e7923803cab26d33b8b9f266abb37ac10,821faf5ba2c9fc4dd7fcdcbf02b51e3e9ace32309fca671a824245f926b90f1a,7064,4352,0,benign_cleared,F01128,2.0,1.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B821faf5ba2c9fc4d
bnb:0x3af2b646b087ed04a81de74a2fa6ef67553f7b26,bnb,0x3af2b646b087ed04a81de74a2fa6ef67553f7b26,6bf165327a947bf27274cc27b0b3b510fe16c325c450f1a433c7ccb8d2ce0369,1829,943,0,benign_cleared,F01129,1.0,1.0,task_aligned_dataset_v1,1,0,0,0,0,1,1,B6bf165327a947bf2
bnb:0x1f69133a18da70502c893aeb468da6b6a771cb45,bnb,0x1f69133a18da70502c893aeb468da6b6a771cb45,39a427416cac30e5810aa1dfba17a3551d9aa0ad09a5a4548dfe7a7e28f5d6af,464,239,0,benign_cleared,F01130,4.0,0.0,task_aligned_dataset_v1,0,0,0,0,0,0,1,B39a427416cac30e5
bnb:0xf1ddf849f30f408bf7004c7872f8e8fe775c60f0,bnb,0xf1ddf849f30f408bf7004c7872f8e8fe775c60f0,8713c746f4358287a46c7db12af663180cb3b429484aea56f03bdffdcc63b4cb,2715,1851,0,benign_cleared,F00664,2.0,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,5,B8713c746f4358287
bnb:0x49de95eee435811b83c82e550ab5c99436b57dfc,bnb,0x49de95eee435811b83c82e550ab5c99436b57dfc,53a1dc7b1b54c6d9fcadf31c0dfcd4f7f8fe0538a6ef70f5c145a8a226545d6b,4650,2943,0,benign_cleared,F00041,1.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,1,3,B53a1dc7b1b54c6d9
bnb:0x34bcc321c391fb3511e5bcca73538dec072354bc,bnb,0x34bcc321c391fb3511e5bcca73538dec072354bc,60506e903086a4b8dd030c0549746223a916e710f04cfebcbc0e0163fe4d0564,1166,716,0,benign_cleared,F01131,3.0,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B60506e903086a4b8
bnb:0x311d41cd41c037440e49e7fd0556f9522a1943f8,bnb,0x311d41cd41c037440e49e7fd0556f9522a1943f8,9fa98421f7bd28d881bcc4e07c51a9de9c4f834f0b75ec4da67f9e15e0eabf62,14246,8638,0,benign_cleared,F01132,2.0,3.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B9fa98421f7bd28d8
bnb:0x7c908d9586341952c33ca941f916b083e69ab334,bnb,0x7c908d9586341952c33ca941f916b083e69ab334,d9851dcc80dbd2bfbc7e0e5cb9e44b1f315057b327fb18f90de6077ee477cfc7,568,291,0,benign_cleared,F01133,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bd9851dcc80dbd2bf
bnb:0x1c8993b840301f8019a4a4451830b4eb09c7d20c,bnb,0x1c8993b840301f8019a4a4451830b4eb09c7d20c,db81593fb94a5b3d2d96b8c5c7eb50ad7d13c9477867f3570074619aca6e29fd,1614,1043,0,benign_cleared,F00075,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,12,Bdb81593fb94a5b3d
bnb:0x19434b0a37edde55c98c0c96dcdd202add14e14f,bnb,0x19434b0a37edde55c98c0c96dcdd202add14e14f,da0275121a6d6977dcb8944fc11cde7d0a2d9d14ffd56f11f4d5f47b2fdca5b9,14015,7852,0,benign_cleared,F01135,2.0,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bda0275121a6d6977
bnb:0xfe488413a9f7939f0343b23b6b2743d9dd22a8d5,bnb,0xfe488413a9f7939f0343b23b6b2743d9dd22a8d5,19b8a7034394d5ad4997affae346a623898009bc317912b0dc4da72c884119fe,3832,2417,0,benign_cleared,F01137,3.0,4.0,task_aligned_dataset_v1,1,0,0,1,1,0,1,B19b8a7034394d5ad
bnb:0xe448be644d5055986c6a74000163aee9181c6818,bnb,0xe448be644d5055986c6a74000163aee9181c6818,babea52c0ed39ef97e8e78e3aa7ac068600576bf29dac9742f29567b4383697e,3122,1921,0,benign_cleared,F00031,1.0,1.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bbabea52c0ed39ef9
bnb:0x19a5acf54c9f5c47b1a7beec373ceb2e996cba30,bnb,0x19a5acf54c9f5c47b1a7beec373ceb2e996cba30,b14b67a1f621bc529d0c93b1ac3b659c6b40294aa80af7209a93b3534bd04690,1977,822,0,benign_cleared,F01139,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bb14b67a1f621bc52
bnb:0x1f423d5851cf05fa31c453f42e6e223d739cde11,bnb,0x1f423d5851cf05fa31c453f42e6e223d739cde11,ba6d1a5155df57f0d3eabb35edecfda4815b75f6b5257bc468eb5bc2d05004cb,1913,979,0,benign_cleared,F01140,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bba6d1a5155df57f0
bnb:0xaaf1ba54f7b4e9c8504553a2d732684c9a9eb6e4,bnb,0xaaf1ba54f7b4e9c8504553a2d732684c9a9eb6e4,114bf2099b6ca40057d8c4f4f3449ad980ade9f1905ffec445dc9b4a2b41feb6,2605,1630,0,benign_cleared,F00799,0.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,4,B114bf2099b6ca400
bnb:0x3740e24e90e3dd2e3e7ba8666ab2619125ca2c0c,bnb,0x3740e24e90e3dd2e3e7ba8666ab2619125ca2c0c,e1b990875c696a508a3737699ee09fe77d068c9f8346b88de0ec660d6d8f1b08,3495,2421,0,benign_cleared,F01141,4.0,4.0,task_aligned_dataset_v1,1,1,0,1,1,1,2,Be1b990875c696a50
bnb:0x8623b3c667bf4c4853c1a168a58724f6bc5431eb,bnb,0x8623b3c667bf4c4853c1a168a58724f6bc5431eb,15df215deebcfe4752a2520fed51498818f7a21138c471163286b154b2a87e02,12083,6768,0,benign_cleared,F01135,2.0,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B15df215deebcfe47
bnb:0x63bb901a9a24f851c587ffb82e69274030bf6ff1,bnb,0x63bb901a9a24f851c587ffb82e69274030bf6ff1,203479bc6b3d01eb6fe662322ffdaf32cd1ed60ad4ba881df479863a3ee8a43c,16382,10214,0,benign_cleared,F01142,3.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B203479bc6b3d01eb
bnb:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,bnb,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,d1a55957c0cae0e73680a24c25ccc7eb1b3f3097f92979f701afd40f015fd094,11185,7006,0,benign_cleared,F00215,1.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bd1a55957c0cae0e7
bnb:0xa937bf715d310eaa81e769f3495129dc36ddf056,bnb,0xa937bf715d310eaa81e769f3495129dc36ddf056,b023d7762fbe789dff943017affa09664d641df06cf49f8d00e0449fce947a8a,2126,1323,0,benign_cleared,F00691,2.0,3.0,task_aligned_dataset_v1,1,0,1,0,0,1,6,Bb023d7762fbe789d
bnb:0xcc2813c7b9da3d1e691e42b4786cbb450fa06ce1,bnb,0xcc2813c7b9da3d1e691e42b4786cbb450fa06ce1,3118e5a3eb93dcf04f9db6f7a81e0b330b8cb34166da1fe03177045c1c83e755,15624,8773,0,benign_cleared,F01135,2.0,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B3118e5a3eb93dcf0
bnb:0x2bc939c18279dc1957f0ed2c361f78826a1030b6,bnb,0x2bc939c18279dc1957f0ed2c361f78826a1030b6,c3f5bfc866003e08bcfa4e8688d1e9707d0d7e9f2a1aeea0985d3e3d275d19be,16382,10214,0,benign_cleared,F01142,3.0,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bc3f5bfc866003e08
bnb:0xbf5844aa381974e7a37cf837d888e93389e00489,bnb,0xbf5844aa381974e7a37cf837d888e93389e00489,424a397bb55d559787ff288b403f91b5bab199258a152d3e668a663912af0a83,1596,995,0,benign_cleared,F01144,4.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B424a397bb55d5597
bnb:0xc7ac9e8d1b16a76dcc246b523982677febf086a9,bnb,0xc7ac9e8d1b16a76dcc246b523982677febf086a9,2b70eead292be4aa6c06a4f0ed1896a7c48f3284814ad68af11b3ac550f84e38,3087,1898,0,benign_cleared,F01145,3.0,4.0,task_aligned_dataset_v1,1,0,0,1,1,0,1,B2b70eead292be4aa
bnb:0xaefaacb5b9dd2395a6f7ac7fc9e8797cdbd3c441,bnb,0xaefaacb5b9dd2395a6f7ac7fc9e8797cdbd3c441,a4f19e3b94ecb1f27a41fe193b3c1de42ccebbf141f834dd5206889ea2d67577,786,454,0,benign_cleared,F01146,2.0,3.0,task_aligned_dataset_v1,1,0,1,1,0,0,1,Ba4f19e3b94ecb1f2
bnb:0xcc3b9c97967bec72650dc2a5b207c5a00c970255,bnb,0xcc3b9c97967bec72650dc2a5b207c5a00c970255,312393dda8eac8089e799c523e9798916586410a7e1c11ee07c0ec86981ccb87,674,309,0,benign_cleared,F00199,0.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B312393dda8eac808
bnb:0x105f018b2acd8bfa6892af894412c76b309391f1,bnb,0x105f018b2acd8bfa6892af894412c76b309391f1,4cd5d16d13820d37d2d52fedab6e712e17c24e2dfdacfe7f1b1c014c63b632c3,789,363,0,benign_cleared,F01147,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B4cd5d16d13820d37
bnb:0x0e2dadd8081919cd0534c4144a74204f2db229ec,bnb,0x0e2dadd8081919cd0534c4144a74204f2db229ec,8b86c2c600b7ba894925e0b479711cc3ed5cca87b71d64795992c9de681b4c40,3531,2398,0,benign_cleared,F01148,0.0,1.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,B8b86c2c600b7ba89
bnb:0xb23422656eda1fd6655ddcbc15e7a1e2b5001129,bnb,0xb23422656eda1fd6655ddcbc15e7a1e2b5001129,934636190d6b99523b5da2653c659ce4191ba3f21c3a7e5f5f1b18803e8b4b0a,3247,1987,0,benign_cleared,F01149,4.0,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B934636190d6b9952
bnb:0x80022f626d336fe6a454aad472d01a58c9000cc8,bnb,0x80022f626d336fe6a454aad472d01a58c9000cc8,2a0a312ea74307f16bdf537cdb547bb4930966e971b0965d365c15e44dad00f2,248,179,0,benign_cleared,F00668,4.0,4.0,task_aligned_dataset_v1,1,0,0,1,0,0,4,B2a0a312ea74307f1
bnb:0xcea2ab2791829489973a76c4953fac42c7f32b96,bnb,0xcea2ab2791829489973a76c4953fac42c7f32b96,c1b9ded1a5968284437e82f8756c4d1cd027f47e9f3b57d1b1519cff9e3309d9,787,353,0,benign_cleared,F01151,2.0,3.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bc1b9ded1a5968284
bnb:0xea99457c896eb81417d2c15d9f62b8043c3cc495,bnb,0xea99457c896eb81417d2c15d9f62b8043c3cc495,8e1dbb6f935913a8eadb203d57f54446853c803fd3f5393e43fd5eeb2b74494c,387,214,0,benign_cleared,F01152,1.0,2.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B8e1dbb6f935913a8
